,ResponseId,device_use,Q20,actual_use,2_Q1,Smart_Phone_Q1_feat1,Smart_Phone_Q1_feat2,Smart_Phone_Q1_feat3,Smart_Phone_Q1_feat4,Smart_Phone_Q1_feat5,Smart_Phone_Q1_feat7,2_Q2,Smart_Phone_Q2_feat1,Smart_Phone_Q2_feat2,Smart_Phone_Q2_feat3,Smart_Phone_Q2_feat5,2_Q3,Smart_Phone_Q3_feat1,Smart_Phone_Q3_feat2,Smart_Phone_Q3_feat3,Smart_Phone_Q3_feat4,Smart_Phone_Q3_feat6,2_Q4,Smart_Phone_Q4_feat1,Smart_Phone_Q4_feat3,2_Q5,Smart_Phone_Q5_feat1,Smart_Phone_Q5_feat2,Smart_Phone_Q5_feat3,Smart_Phone_Q5_feat4,Smart_Phone_Q5_feat6,2_Q6,Smart_Phone_Q6_feat1,Smart_Phone_Q6_feat2,Smart_Phone_Q6_feat3,Smart_Phone_Q6_feat4,2_Q7,Smart_Phone_Q7_feat1,Smart_Phone_Q7_feat2,Smart_Phone_Q7_feat3,Smart_Phone_Q7_feat5,2_Q8,Smart_Phone_Q8_feat1,Smart_Phone_Q8_feat2,Smart_Phone_Q8_feat3,Smart_Phone_Q8_feat5,2_Q9,Smart_Phone_Q9_feat1,Smart_Phone_Q9_feat2,Smart_Phone_Q9_feat3,Smart_Phone_Q9_feat4,Smart_Phone_Q9_feat6,2_Q10,Smart_Phone_Q10_feat1,Smart_Phone_Q10_feat2,Smart_Phone_Q10_feat3,Smart_Phone_Q10_feat4,Smart_Phone_Q10_feat6,Smart_Phone_Q10_feat7,2_Q11,Smart_Phone_Q11_feat1,Smart_Phone_Q11_feat2,Smart_Phone_Q11_feat3,Smart_Phone_Q11_feat5,2_Q12,Smart_Phone_Q12_feat1,Smart_Phone_Q12_feat2,Smart_Phone_Q12_feat3,Smart_Phone_Q12_feat5,2_Q13,Smart_Phone_Q13_feat1,Smart_Phone_Q13_feat2,Smart_Phone_Q13_feat4
591,R_XpQad5nld3kXw0p,"2,5,6",2,1,7,0,0,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,3.0,0,1,6,0,0,0,0,1,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,5,0,0,0,1,4,0,0,1
592,R_2urLEwivmNngGnF,"1,2,4","1,2",1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
593,R_3L4Qwyc2ZOXN1ge,"2,5,6",2,1,7,0,0,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,3.0,0,1,6,0,0,0,0,1,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,5,0,0,0,1,4,0,0,1
594,R_3MrRnkWEBIxSTLD,"2,5,6","2,5,6",1,7,0,0,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,3.0,0,1,6,0,0,0,0,1,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,5,0,0,0,1,4,0,0,1
595,R_doPqKDyTKgn6GHf,"1,2,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
596,R_T1PehOHYfcKtVpT,"1,2,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
597,R_dhGoB4a6jzV27Pb,"1,2,3,4,5","1,3,4,5",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
598,R_XvuFmCyJrflh4Wt,"1,2,3,4,5,6","1,2,3,4,5,6",1,"1,2,3",1,1,1,0,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,0,1.0,1,0,"1,2,3",1,1,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,0,"1,2,3",1,1,1,0,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0
599,R_3IQwsPz8TW9aa8N,"1,2,4",2,1,2,0,1,0,0,0,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,2,0,1,0,0,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,3,0,0,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,4,0,0,1
600,R_125skFl6yyPkVXA,"1,2,3,4,5,6","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
601,R_2QhUZ8MeTLsVLqp,"1,2,3,4,5","1,2,4",1,"1,2",1,1,0,0,0,0,1,1,0,0,0,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,"2,3",0,1,1,0,0,0,2,0,1,0,0,5,0,0,0,1,1,1,0,0
602,R_STf9iRf9E15tyJH,"1,2,3,4,5,6","1,3,4,6",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
603,R_1BVGDQ7Vd1XWXls,"1,2,3,4,6","1,2,3,4",1,2,0,1,0,0,0,0,5,0,0,0,1,3,0,0,1,0,0,3.0,0,1,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,3,0,0,1,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,4,0,0,1
604,R_3nu6jRiMhhp07Yx,"1,2,3,4,5","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
605,R_2OHMekXi6vKBmKk,"1,2,3,4,6","1,4,6",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
606,R_3O9tniQJRV54noT,"1,2,3,4,5","1,2,4",1,"2,3",0,1,1,0,0,0,5,0,0,0,1,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,"1,2",1,1,0,0,"1,2",1,1,0,0,5,0,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,3,0,0,1,0,4,0,0,1
607,R_11bTZI2VgbgqhVj,"1,2,3,4,6","1,3,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
608,R_1P6HJ1vLKhvFdqP,"1,2,4,6","1,4,6",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
609,R_OybKG2awhxPfEg9,"1,2,3,5",2,1,2,0,1,0,0,0,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,2,0,1,0,0,"1,2,3",1,1,1,0,5,0,0,0,1,2,0,1,0,0,0,"3,6",0,0,1,0,1,0,2,0,1,0,0,"1,2",1,1,0,0,4,0,0,1
610,R_3hEDDs2WtbUCDRB,"1,2,3,4,5,6","1,3,4,5,6",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
611,R_1NytI6yNmYD0wr7,"1,2,3,4",2,1,"1,2,5",1,1,0,0,1,0,1,1,0,0,0,"1,2,3,4,5",1,1,1,1,0,1.0,1,0,1,1,0,0,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3,4",1,1,1,1,0,0,"1,2",1,1,0,0,"1,2,3",1,1,1,0,2,0,1,0
613,R_yR4FHcarB2dRY7n,"1,2,3,4,6","1,3,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
614,R_bg9XajRi9KbKT3b,"1,2,3,4","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
615,R_1FPAukzDhZSDRxp,"1,2,5,6",1,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
616,R_1kH0mdQ6ixsxXsJ,"1,2,3,4,5,6","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
617,R_3s5nganTEqELjlC,"1,2,3,4",2,1,7,0,0,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,3.0,0,1,6,0,0,0,0,1,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,5,0,0,0,1,4,0,0,1
618,R_rp52zrfNM99u717,"1,2,3,4,5","1,2,4",1,"2,5",0,1,0,0,1,0,5,0,0,0,1,1,1,0,0,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,"1,3",1,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,4,0,0,1
619,R_294SGSTouXD4yAM,"1,2,3,4,5,6","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
620,R_2xYnJC0jmtgaiM9,"1,2,4","2,4",1,2,0,1,0,0,0,0,1,1,0,0,0,"2,3",0,1,1,0,0,3.0,0,1,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,"1,3",1,0,1,0,4,0,0,1
621,R_UcBU8bEeMy2IQNP,"1,2,3,4","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
622,R_3EZohN022rUWH7S,"1,2,3,4,5,6","4,6",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
623,R_278nFnxLDHjq9hA,"1,2,3,4,5,6","2,6",1,"1,2",1,1,0,0,0,0,3,0,0,1,0,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,"1,3",1,0,1,0,2,0,1,0,0,3,0,0,1,0,0,"2,3",0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
624,R_2Vev19WKRu5kuKc,"1,2,3,4,5,6",4,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
625,R_Wlhc9RJZO0bhwnD,"1,2,4,5",5,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
626,R_DM1zi39LkOW4K7T,"1,2,4,5","1,2,4",1,"2,5",0,1,0,0,1,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,2,0,1,0,0,0,"1,2",1,1,0,0,"2,3",0,1,1,0,"2,3",0,1,1,0,"2,3",0,1,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,"1,2,3",1,1,1,0,2,0,1,0
627,R_1j9XDg6CHBOc3jw,"1,2,3,5",2,1,2,0,1,0,0,0,0,5,0,0,0,1,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,"1,3",1,0,1,0,5,0,0,0,1,3,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,1,1,0,0,0,4,0,0,1
628,R_sLtJNReZw5om6Q1,"1,2,3",2,1,"2,5",0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,2,0,1,0,0,5,0,0,0,1,1,1,0,0,0,0,6,0,0,0,0,1,0,5,0,0,0,1,1,1,0,0,0,4,0,0,1
629,R_5sYrGIw5kwKlePn,"1,2,3,4",2,1,7,0,0,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,3.0,0,1,6,0,0,0,0,1,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,5,0,0,0,1,4,0,0,1
630,R_1r9CMebQAJr66tA,"1,2,3,4,5,6",2,1,"1,2,3",1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,1,1,0,0,0,"1,2",1,1,0,0,0,"2,3",0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
631,R_2wGruIFjdnd7Ohv,"2,3,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
632,R_2TmxxIfSclzaC6g,"1,2,3,4,5","1,2,4",1,2,0,1,0,0,0,0,5,0,0,0,1,2,0,1,0,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,5,0,0,0,1,5,0,0,0,1,"2,3",0,1,1,0,0,2,0,1,0,0,0,0,5,0,0,0,1,1,1,0,0,0,1,1,0,0
633,R_0NVOrOxkb1IzJ9T,"1,2,3,4,5","1,3,4,5",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
634,R_2rBLMQs6njc1Zxg,"1,2,3,4,5","1,3,4,5",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
635,R_5pdEsxGdCC3E2K5,"1,2,3,4,5","2,4,5",1,"1,2",1,1,0,0,0,0,5,0,0,0,1,2,0,1,0,0,0,1.0,1,0,6,0,0,0,0,1,4,0,0,0,1,5,0,0,0,1,2,0,1,0,0,3,0,0,1,0,0,"1,2,3",1,1,1,0,0,0,2,0,1,0,0,5,0,0,0,1,4,0,0,1
636,R_XGoRY34DPF3q3o5,"1,2,4,5,6","1,2,4",1,"1,2",1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,"1,2",1,1,0,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,4,0,0,1
638,R_1OoCZ6H9XEcBHwV,"1,2,3,4,5,6","1,2,3,4",1,"1,2,3,4,5",1,1,1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3",1,1,1,0,"1,3",1,0,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3,4",1,1,1,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0
639,R_1MMUJuXklBe04H7,"1,2,4",2,1,"2,5",0,1,0,0,1,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,3,0,0,1,0,5,0,0,0,1,5,0,0,0,1,"1,2",1,1,0,0,0,"1,3",1,0,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,4,0,0,1
640,R_1KjqZLM5hDfhUkq,"1,2,3,4,6",2,1,"1,2,5",1,1,0,0,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,1.0,1,0,1,1,0,0,0,0,"2,3",0,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3,4",1,1,1,1,0,"1,2,3,4",1,1,1,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2",1,1,0
641,R_2rMVLYauHUHZeEt,"1,2,3,4","1,2,4",1,2,0,1,0,0,0,0,5,0,0,0,1,"2,3",0,1,1,0,0,3.0,0,1,"1,2",1,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,"2,3",0,1,1,0,"2,3",0,1,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,4,0,0,1
642,R_2CWiGtpfHkWD9JO,"1,2,3,4,5","2,4,5",1,"2,4,5",0,1,0,1,1,0,"1,2",1,1,0,0,"1,2,3",1,1,1,0,0,3.0,0,1,1,1,0,0,0,0,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,"1,3",1,0,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,4,0,0,1
643,R_3KUwTv2JYAsiSy7,"1,2,3,4,6","1,3,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
644,R_O9I3L67BUtFA8Vz,"1,2,3,4,5",2,1,"1,2",1,1,0,0,0,0,1,1,0,0,0,"2,3",0,1,1,0,0,3.0,0,1,1,1,0,0,0,0,4,0,0,0,1,"1,2",1,1,0,0,2,0,1,0,0,"2,3",0,1,1,0,0,"1,2,3",1,1,1,0,0,0,"2,3",0,1,1,0,5,0,0,0,1,4,0,0,1
645,R_217mKc7iXsVaAzc,"1,2,3,4,6",2,1,2,0,1,0,0,0,0,3,0,0,1,0,1,1,0,0,0,0,1.0,1,0,2,0,1,0,0,0,3,0,0,1,0,2,0,1,0,0,2,0,1,0,0,2,0,1,0,0,0,3,0,0,1,0,0,0,2,0,1,0,0,3,0,0,1,0,1,1,0,0
646,R_AHCHCawVsguyGid,"1,2,3",2,1,"2,5",0,1,0,0,1,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,4,0,0,0,1,"1,2,3",1,1,1,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,"1,3,4",1,0,1,1,0,0,"1,2",1,1,0,0,1,1,0,0,0,2,0,1,0
647,R_xbljUiBYSU4uphf,"1,2,3,4,6","1,2,3,4",1,2,0,1,0,0,0,0,1,1,0,0,0,"1,2",1,1,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,"2,3",0,1,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,"1,2",1,1,0
648,R_scmhPmfOhAx6ZAl,"1,2,3,4,6","1,4",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
649,R_25zTvGCDTTtj2E4,"1,2,4,5",2,1,2,0,1,0,0,0,0,1,1,0,0,0,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,2,0,1,0,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,"1,2,3",1,1,1,0,0,3,0,0,1,0,0,0,"1,2",1,1,0,0,"1,2,3",1,1,1,0,"1,2",1,1,0
650,R_3p4gAyVzMqkYgDi,"1,2,3,4,5,6","2,4",1,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0
651,R_3O0tG5RxBkJvr9C,"1,2,3,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
652,R_339YRltH7xZmPbG,"2,3,4",2,1,"2,5",0,1,0,0,1,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,3.0,0,1,6,0,0,0,0,1,4,0,0,0,1,5,0,0,0,1,5,0,0,0,1,6,0,0,0,0,1,7,0,0,0,0,0,1,5,0,0,0,1,1,1,0,0,0,4,0,0,1
653,R_1GvIRn0e9gtLhQG,"1,2,3,4",2,1,"2,5",0,1,0,0,1,0,5,0,0,0,1,"1,2,3",1,1,1,0,0,1.0,1,0,1,1,0,0,0,0,"2,3",0,1,1,0,3,0,0,1,0,"2,3",0,1,1,0,6,0,0,0,0,1,"1,3",1,0,1,0,0,0,"1,2",1,1,0,0,5,0,0,0,1,4,0,0,1
654,R_2wuFZXEfitlnbo5,"1,2,3,4,5,6","2,5,6",1,2,0,1,0,0,0,0,5,0,0,0,1,"2,3",0,1,1,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,2,0,1,0,0,3,0,0,1,0,0,"1,2,3",1,1,1,0,0,0,"1,2",1,1,0,0,1,1,0,0,0,4,0,0,1
655,R_3lE29cICSCba4ai,"1,2,4",2,1,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
656,R_2CQa5LQR7MvTvdF,"1,2,4,5,6","1,4,5",0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,0,no_values,0,0,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0,0,no_values,0,0,0
657,R_27KJ2GND73PovgA,"1,2,3,4,6","1,2,4",1,2,0,1,0,0,0,0,5,0,0,0,1,2,0,1,0,0,0,3.0,0,1,1,1,0,0,0,0,1,1,0,0,0,5,0,0,0,1,5,0,0,0,1,3,0,0,1,0,0,3,0,0,1,0,0,0,2,0,1,0,0,1,1,0,0,0,4,0,0,1
658,R_3dFCuDc9tAN3QgW,"1,2,3,4,6",2,1,"2,3",0,1,1,0,0,0,1,1,0,0,0,3,0,0,1,0,0,1.0,1,0,1,1,0,0,0,0,1,1,0,0,0,"1,3",1,0,1,0,1,1,0,0,0,2,0,1,0,0,0,"1,2",1,1,0,0,0,0,2,0,1,0,0,"1,2",1,1,0,0,2,0,1,0
