,ResponseId,Q1_feat1,Q1_feat2,Q1_feat3,Q1_feat4,Q1_feat5,Q1_feat7,Q2_feat1,Q2_feat2,Q2_feat3,Q2_feat5,Q3_feat1,Q3_feat2,Q3_feat3,Q3_feat4,Q3_feat6,Q4_feat1,Q4_feat3,Q5_feat1,Q5_feat2,Q5_feat3,Q5_feat4,Q5_feat6,Q6_feat1,Q6_feat2,Q6_feat3,Q6_feat4,Q7_feat1,Q7_feat2,Q7_feat3,Q7_feat5,Q8_feat1,Q8_feat2,Q8_feat3,Q8_feat5,Q9_feat1,Q9_feat2,Q9_feat3,Q9_feat4,Q9_feat6,Q10_feat1,Q10_feat2,Q10_feat3,Q10_feat4,Q10_feat6,Q10_feat7,Q11_feat1,Q11_feat2,Q11_feat3,Q11_feat5,Q12_feat1,Q12_feat2,Q12_feat3,Q12_feat5,Q13_feat1,Q13_feat2,Q13_feat4,Tablet_Q1_feat1,Tablet_Q1_feat2,Tablet_Q1_feat3,Tablet_Q1_feat4,Tablet_Q1_feat5,Tablet_Q1_feat7,Tablet_Q2_feat1,Tablet_Q2_feat2,Tablet_Q2_feat3,Tablet_Q2_feat5,Tablet_Q3_feat1,Tablet_Q3_feat2,Tablet_Q3_feat3,Tablet_Q3_feat4,Tablet_Q3_feat6,Tablet_Q4_feat1,Tablet_Q4_feat3,Tablet_Q5_feat1,Tablet_Q5_feat2,Tablet_Q5_feat3,Tablet_Q5_feat4,Tablet_Q5_feat6,Tablet_Q6_feat1,Tablet_Q6_feat2,Tablet_Q6_feat3,Tablet_Q6_feat4,Tablet_Q7_feat1,Tablet_Q7_feat2,Tablet_Q7_feat3,Tablet_Q7_feat5,Tablet_Q8_feat1,Tablet_Q8_feat2,Tablet_Q8_feat3,Tablet_Q8_feat5,Tablet_Q9_feat1,Tablet_Q9_feat2,Tablet_Q9_feat3,Tablet_Q9_feat4,Tablet_Q9_feat6,Tablet_Q10_feat1,Tablet_Q10_feat2,Tablet_Q10_feat3,Tablet_Q10_feat4,Tablet_Q10_feat6,Tablet_Q10_feat7,Tablet_Q11_feat1,Tablet_Q11_feat2,Tablet_Q11_feat3,Tablet_Q11_feat5,Tablet_Q12_feat1,Tablet_Q12_feat2,Tablet_Q12_feat3,Tablet_Q12_feat5,Tablet_Q13_feat1,Tablet_Q13_feat2,Tablet_Q13_feat4,device_use,Q20,actual_use,scenario,raw_scenario,Location,Relationship,org_scenaio,location_1,location_2,location_3,Relationship_1,Relationship_2,Relationship_3
506,R_1i3uZMhC0mLU9ox,1,1,0,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,5,6","2,6",0,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,SupposeyouwanttosetupareminderaboutsomethingwhenyouareatStarbucksbyyourself.,2,1,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,0,1,0,1,0,0
507,R_1q4CmMqk32QbnXJ,1,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5",2,0,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,SupposeyouwanttosetupareminderaboutsomethingwhenyouareatStarbucksbyyourself.,2,1,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,0,1,0,1,0,0
508,R_3qfYSJzEtn0vHvW,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,6",2,0,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,SupposeyouwanttosetupareminderaboutsomethingwhenyouareatStarbucksbyyourself.,2,1,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,0,1,0,1,0,0
509,R_2tGnTBdqmI92ATa,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,3,4",2,0,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,SupposeyouwanttosetupareminderaboutsomethingwhenyouareatStarbucksbyyourself.,2,1,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,0,1,0,1,0,0
510,R_2Xie2fgmlJewaSb,0,1,0,1,1,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,3,4",2,0,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,SupposeyouwanttosetupareminderaboutsomethingwhenyouareatStarbucksbyyourself.,2,1,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,0,1,0,1,0,0
511,R_2WJ8BNCvVFYHNY4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,6","2,6",0,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,SupposeyouwanttosetupareminderaboutsomethingwhenyouareatStarbucksbyyourself.,2,1,Suppose you want to set up a reminder about something when you are at Starbucks by yourself.,0,1,0,1,0,0
512,R_OOSGdzbfNQsrdFn,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",6,0,Suppose you want to a send a text message when you are walking with a very close friend on a street,Supposeyouwanttoasendatextmessagewhenyouarewalkingwithaveryclosefriendonastreet,3,2,Suppose you want to a send a text message when you are walking with a very close friend on a street,0,0,1,0,1,0
513,R_D66mgF8TbZz4QEN,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,5,6",6,0,Suppose you want to a send a text message when you are walking with a very close friend on a street,Supposeyouwanttoasendatextmessagewhenyouarewalkingwithaveryclosefriendonastreet,3,2,Suppose you want to a send a text message when you are walking with a very close friend on a street,0,0,1,0,1,0
514,R_1gCrIqA6H60Ayoj,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,"1,2,3,4,5,6","2,4,6",1,Suppose you want to a send a text message when you are walking with a very close friend on a street,Supposeyouwanttoasendatextmessagewhenyouarewalkingwithaveryclosefriendonastreet,3,2,Suppose you want to a send a text message when you are walking with a very close friend on a street,0,0,1,0,1,0
515,R_3lMqZJ7gwzLG2N4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,"1,2,3,4,5","2,4",1,Suppose you want to a send a text message when you are walking with a very close friend on a street,Supposeyouwanttoasendatextmessagewhenyouarewalkingwithaveryclosefriendonastreet,3,2,Suppose you want to a send a text message when you are walking with a very close friend on a street,0,0,1,0,1,0
516,R_3McwHfVSM0kf0YJ,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,"1,3,4",4,1,Suppose you want to a send a text message when you are walking with a very close friend on a street,Supposeyouwanttoasendatextmessagewhenyouarewalkingwithaveryclosefriendonastreet,3,2,Suppose you want to a send a text message when you are walking with a very close friend on a street,0,0,1,0,1,0
517,R_21cBvL2iAS1LLdK,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,2,3,4",1,Suppose you want to a send a text message when you are walking with a very close friend on a street,Supposeyouwanttoasendatextmessagewhenyouarewalkingwithaveryclosefriendonastreet,3,2,Suppose you want to a send a text message when you are walking with a very close friend on a street,0,0,1,0,1,0
518,R_1Ntc0L3MBthmE4m,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,5,6",2,0,Suppose you want to a send an email when you are walking with a very close friend on a street.,Supposeyouwanttoasendanemailwhenyouarewalkingwithaveryclosefriendonastreet.,3,2,Suppose you want to a send an email when you are walking with a very close friend on a street.,0,0,1,0,1,0
519,R_1rpjx591Ywkg4TS,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,6",6,0,Suppose you want to a send an email when you are walking with a very close friend on a street.,Supposeyouwanttoasendanemailwhenyouarewalkingwithaveryclosefriendonastreet.,3,2,Suppose you want to a send an email when you are walking with a very close friend on a street.,0,0,1,0,1,0
520,R_2v6NIJIYAmXIhsQ,0,1,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,"1,2,3,4,5,6","1,2,3,4,5,6",1,Suppose you want to a send an email when you are walking with a very close friend on a street.,Supposeyouwanttoasendanemailwhenyouarewalkingwithaveryclosefriendonastreet.,3,2,Suppose you want to a send an email when you are walking with a very close friend on a street.,0,0,1,0,1,0
521,R_2Ezd5bXIol0YasS,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","2,6",0,Suppose you want to a send an email when you are walking with a very close friend on a street.,Supposeyouwanttoasendanemailwhenyouarewalkingwithaveryclosefriendonastreet.,3,2,Suppose you want to a send an email when you are walking with a very close friend on a street.,0,0,1,0,1,0
522,R_1P7WCdAkHke4zIf,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",6,0,Suppose you want to a send an email when you are walking with a very close friend on a street.,Supposeyouwanttoasendanemailwhenyouarewalkingwithaveryclosefriendonastreet.,3,2,Suppose you want to a send an email when you are walking with a very close friend on a street.,0,0,1,0,1,0
523,R_Rs1oBR3yTNtY1fH,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",3,0,Suppose you want to a send an email when you are walking with a very close friend on a street.,Supposeyouwanttoasendanemailwhenyouarewalkingwithaveryclosefriendonastreet.,3,2,Suppose you want to a send an email when you are walking with a very close friend on a street.,0,0,1,0,1,0
524,R_tLgY3eKWnFGTZst,1,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,5",2,0,Suppose you want to a send an email when you are walking with a very close friend on a street.,Supposeyouwanttoasendanemailwhenyouarewalkingwithaveryclosefriendonastreet.,3,2,Suppose you want to a send an email when you are walking with a very close friend on a street.,0,0,1,0,1,0
525,R_2CZEGn0CiCGs6hX,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5",2,0,Suppose you want to listen to some audio when you are alone in a park.,Supposeyouwanttolistentosomeaudiowhenyouarealoneinapark.,3,1,Suppose you want to listen to some audio when you are alone in a park.,0,0,1,1,0,0
526,R_1pzJTvzvdYaLqBq,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you want to listen to some audio when you are alone in a park.,Supposeyouwanttolistentosomeaudiowhenyouarealoneinapark.,3,1,Suppose you want to listen to some audio when you are alone in a park.,0,0,1,1,0,0
527,R_V3AYlOQy7VSakut,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",2,0,Suppose you want to listen to some audio when you are alone in a park.,Supposeyouwanttolistentosomeaudiowhenyouarealoneinapark.,3,1,Suppose you want to listen to some audio when you are alone in a park.,0,0,1,1,0,0
528,R_3qr69wJsmuDfrYM,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,4,5,6",2,0,Suppose you want to listen to some audio when you are alone in a park.,Supposeyouwanttolistentosomeaudiowhenyouarealoneinapark.,3,1,Suppose you want to listen to some audio when you are alone in a park.,0,0,1,1,0,0
529,R_rkzTl6PFEraRF2F,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4",2,0,Suppose you want to listen to some audio when you are alone in a park.,Supposeyouwanttolistentosomeaudiowhenyouarealoneinapark.,3,1,Suppose you want to listen to some audio when you are alone in a park.,0,0,1,1,0,0
530,R_emqvaTg36gbUEZb,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4,5,6","2,6",0,Suppose you want to listen to some audio when you are with your friends at Starbucks.,SupposeyouwanttolistentosomeaudiowhenyouarewithyourfriendsatStarbucks.,2,2,Suppose you want to listen to some audio when you are with your friends at Starbucks.,0,1,0,0,1,0
531,R_331MOp8q1hUlDEo,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",2,0,Suppose you want to listen to some audio when you are with your friends at Starbucks.,SupposeyouwanttolistentosomeaudiowhenyouarewithyourfriendsatStarbucks.,2,2,Suppose you want to listen to some audio when you are with your friends at Starbucks.,0,1,0,0,1,0
532,R_3FQ1evc6qWDZ9po,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,"1,2,3,4,5,6",4,1,Suppose you want to listen to some audio when you are with your friends at Starbucks.,SupposeyouwanttolistentosomeaudiowhenyouarewithyourfriendsatStarbucks.,2,2,Suppose you want to listen to some audio when you are with your friends at Starbucks.,0,1,0,0,1,0
533,R_3HTiaOp1dF4r4iy,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6","1,2,3,4,5,6",1,Suppose you want to listen to some audio when you are with your friends at Starbucks.,SupposeyouwanttolistentosomeaudiowhenyouarewithyourfriendsatStarbucks.,2,2,Suppose you want to listen to some audio when you are with your friends at Starbucks.,0,1,0,0,1,0
534,R_1jCxN2vUg7m7Y2j,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,"1,2,3,4,5,6","2,4,6",1,Suppose you want to listen to some audio when you are with your friends at Starbucks.,SupposeyouwanttolistentosomeaudiowhenyouarewithyourfriendsatStarbucks.,2,2,Suppose you want to listen to some audio when you are with your friends at Starbucks.,0,1,0,0,1,0
535,R_1kMr2vWIG3NEXkI,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,"1,2,3,4,5,6","1,2,4",1,Suppose you want to listen to some audio when you are with your friends at Starbucks.,SupposeyouwanttolistentosomeaudiowhenyouarewithyourfriendsatStarbucks.,2,2,Suppose you want to listen to some audio when you are with your friends at Starbucks.,0,1,0,0,1,0
536,R_2zu8ihR60LmUKW9,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,4",2,0,Suppose you want to listen to some audio when you are with your friends at Starbucks.,SupposeyouwanttolistentosomeaudiowhenyouarewithyourfriendsatStarbucks.,2,2,Suppose you want to listen to some audio when you are with your friends at Starbucks.,0,1,0,0,1,0
537,R_3q7FpqRGqjRRhhh,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,6",4,1,Suppose you want to listen to some audio when you are with your friends at Starbucks.,SupposeyouwanttolistentosomeaudiowhenyouarewithyourfriendsatStarbucks.,2,2,Suppose you want to listen to some audio when you are with your friends at Starbucks.,0,1,0,0,1,0
538,R_2pVKwMIx223BtpH,1,1,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1,2,3,4,5,6",6,0,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are with a very close friend at a restaurant,Supposeyouhaveplannedtomeetafriendnextweekandyouwanttoputthisonyourcalendarwhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are with a very close friend at a restaurant ,0,1,0,0,1,0
539,R_3RqOphmVctPtHTd,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2,3,4",2,0,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are with a very close friend at a restaurant,Supposeyouhaveplannedtomeetafriendnextweekandyouwanttoputthisonyourcalendarwhenyouarewithaveryclosefriendatarestaurant,2,2,Suppose you have planned to meet a friend next week and you want to put this on your calendar when you are with a very close friend at a restaurant ,0,1,0,0,1,0
